Timestamp(ms),Current(uA),D0-D7
32900,77223.586,00000000
32910,78613.172,00000000
32920,77997.133,00000000
32930,79549.711,00000000
32940,78034.891,00000000
32950,79771.047,00000000
32960,78086.250,00000000
32970,79765.109,00000000
32980,77563.453,00000000
32990,79020.320,00000000
33000,77322.656,00000000
33010,79059.164,00000000
33020,77090.922,00000000
33030,78728.359,00000000
33040,77098.742,00000000
33050,79176.094,00000000
33060,77443.180,00000000
33070,79501.367,00000000
33080,77923.898,00000000
33090,79331.055,00000000
33100,77911.641,00000000
33110,79362.289,00000000
33120,77995.992,00000000
33130,80115.109,00000000
33140,78272.727,00000000
33150,79709.242,00000000
33160,78378.797,00000000
33170,79664.359,00000000
33180,78129.016,00000000
33190,79637.031,00000000
33200,78201.188,00000000
33210,79622.719,00000000
33220,83906.391,00000000
33230,83155.203,00000000
33240,79398.000,00000000
33250,80295.945,00000000
33260,78421.063,00000000
33270,80210.945,00000000
33280,78136.281,00000000
33290,79873.797,00000000
33300,78528.156,00000000
33310,80183.492,00000000
33320,78347.094,00000000
33330,80213.656,00000000
33340,78641.430,00000000
33350,79927.680,00000000
33360,77950.781,00000000
33370,79719.688,00000000
33380,77635.750,00000000
33390,79297.672,00000000
33400,78030.281,00000000
33410,79532.195,00000000
33420,78018.922,00000000
33430,79896.625,00000000
33440,77927.242,00000000
33450,79531.547,00000000
33460,77668.711,00000000
33470,78902.320,00000000
33480,77505.945,00000000
33490,78952.344,00000000
33500,77469.578,00000000
33510,79506.664,00000000
33520,78400.914,00000000
33530,79612.242,00000000
33540,77911.227,00000000
33550,79817.258,00000000
33560,78293.852,00000000
33570,79565.805,00000000
33580,77884.906,00000000
33590,79298.078,00000000
33600,77695.336,00000000
33610,79546.336,00000000
33620,77876.086,00000000
33630,79746.031,00000000
33640,78300.734,00000000
33650,79589.094,00000000
33660,78284.359,00000000
33670,79750.078,00000000
33680,78066.734,00000000
33690,79427.133,00000000
33700,77947.211,00000000
33710,78936.555,00000000
33720,83449.031,00000000
33730,83577.945,00000000
33740,79367.352,00000000
33750,80322.500,00000000
33760,78073.789,00000000
33770,80290.500,00000000
33780,79571.078,00000000
33790,81346.383,00000000
33800,79905.992,00000000
33810,82112.359,00000000
33820,80421.391,00000000
33830,81690.617,00000000
33840,80366.695,00000000
33850,81970.609,00000000
33860,80414.180,00000000
33870,82039.953,00000000
33880,79255.672,00000000
33890,79894.367,00000000
33900,78400.086,00000000
33910,79461.430,00000000
33920,77744.344,00000000
33930,79156.313,00000000
33940,78321.125,00000000
33950,79760.930,00000000
33960,78353.797,00000000
33970,79670.578,00000000
33980,78062.914,00000000
33990,79518.961,00000000
34000,78104.180,00000000
34010,79537.953,00000000
34020,77986.469,00000000
34030,79611.586,00000000
34040,77763.828,00000000
34050,79322.742,00000000
34060,77740.383,00000000
34070,79525.016,00000000
34080,77963.570,00000000
34090,79189.461,00000000
34100,75970.008,00000000
34110,78452.414,00000000
34120,75564.305,00000000
34130,78243.430,00000000
34140,75433.055,00000000
34150,77891.836,00000000
34160,75904.578,00000000
34170,77582.344,00000000
34180,75000.781,00000000
34190,77353.227,00000000
34200,75231.656,00000000
34210,77574.672,00000000
34220,81264.641,00000000
34230,81838.961,00000000
34240,77259.266,00000000
34250,79263.688,00000000
34260,77786.180,00000000
34270,79533.797,00000000
34280,77846.164,00000000
34290,79544.961,00000000
34300,77998.734,00000000
34310,79526.031,00000000
34320,77729.164,00000000
34330,79644.836,00000000
34340,77758.625,00000000
34350,79577.727,00000000
34360,78070.656,00000000
34370,79986.383,00000000
34380,78397.867,00000000
34390,79867.391,00000000
34400,78423.680,00000000
34410,79226.797,00000000
34420,77420.500,00000000
34430,79048.594,00000000
34440,77011.188,00000000
34450,78391.234,00000000
34460,76665.344,00000000
34470,78248.602,00000000
34480,76591.078,00000000
34490,76853.391,00000000
34500,72820.547,00000000
34510,73462.195,00000000
34520,71579.711,00000000
34530,77216.430,00000000
34540,77392.609,00000000
34550,79306.734,00000000
34560,77663.906,00000000
34570,79018.102,00000000
34580,77798.344,00000000
34590,79397.477,00000000
34600,77855.898,00000000
34610,79271.766,00000000
34620,77891.023,00000000
34630,79604.664,00000000
34640,77719.484,00000000
34650,79013.336,00000000
34660,77525.430,00000000
34670,79356.141,00000000
34680,77830.438,00000000
34690,79080.633,00000000
34700,77539.492,00000000
34710,79781.227,00000000
34720,83642.500,00000000
34730,83097.211,00000000
34740,78958.211,00000000
34750,79648.992,00000000
34760,77652.563,00000000
34770,79253.906,00000000
34780,77976.258,00000000
34790,80177.086,00000000
34800,79810.023,00000000
34810,81588.750,00000000
34820,80161.242,00000000
34830,81615.945,00000000
34840,80256.344,00000000
34850,81649.359,00000000
34860,80478.586,00000000
34870,82166.977,00000000
34880,80399.680,00000000
34890,81410.805,00000000
34900,78673.102,00000000
34910,79584.695,00000000
34920,78500.430,00000000
34930,79622.250,00000000
34940,77780.852,00000000
34950,79369.664,00000000
34960,77561.836,00000000
34970,79070.828,00000000
34980,77698.734,00000000
34990,79066.516,00000000
35000,77530.070,00000000
35010,79152.703,00000000
35020,77567.383,00000000
35030,78932.516,00000000
35040,74617.125,00000000
35050,74485.414,00000000
35060,72049.227,00000000
35070,72924.203,00000000
35080,71223.359,00000000
35090,76484.234,00000000
35100,76688.734,00000000
35110,78991.047,00000000
35120,77579.992,00000000
35130,79387.891,00000000
35140,74226.461,00000000
35150,77420.820,00000000
35160,76961.039,00000000
35170,78618.242,00000000
35180,77501.656,00000000
35190,79338.633,00000000
35200,74421.742,00000000
35210,77943.578,00000000
35220,83037.594,00000000
35230,82397.523,00000000
35240,78614.250,00000000
35250,79563.055,00000000
35260,74761.203,00000000
35270,77950.742,00000000
35280,77265.078,00000000
35290,78922.422,00000000
35300,77493.609,00000000
35310,79036.172,00000000
35320,74380.117,00000000
35330,78062.688,00000000
35340,77757.391,00000000
35350,79451.977,00000000
35360,77897.258,00000000
35370,79220.820,00000000
35380,74135.570,00000000
35390,78158.289,00000000
35400,77600.086,00000000
35410,79168.414,00000000
35420,77700.234,00000000
35430,79401.680,00000000
35440,74976.797,00000000
35450,73231.172,00000000
35460,71148.734,00000000
35470,72156.375,00000000
35480,70825.164,00000000
35490,76184.148,00000000
35500,76248.492,00000000
35510,77875.703,00000000
35520,77027.414,00000000
35530,78745.453,00000000
35540,77472.891,00000000
35550,79221.836,00000000
35560,77799.141,00000000
35570,79162.273,00000000
35580,77621.102,00000000
35590,79614.719,00000000
35600,77988.617,00000000
35610,79399.383,00000000
35620,77627.516,00000000
35630,79394.469,00000000
35640,77603.961,00000000
35650,80118.859,00000000
35660,77931.367,00000000
35670,79475.172,00000000
35680,77683.250,00000000
35690,79265.656,00000000
35700,77764.945,00000000
35710,79657.297,00000000
35720,83611.484,00000000
35730,82907.016,00000000
35740,79171.500,00000000
35750,79589.703,00000000
35760,78037.719,00000000
35770,79343.234,00000000
35780,77769.656,00000000
35790,79159.133,00000000
35800,78480.664,00000000
35810,81511.266,00000000
35820,80190.563,00000000
35830,81124.156,00000000
35840,79485.703,00000000
35850,81136.211,00000000
35860,79732.422,00000000
35870,81254.813,00000000
35880,79262.883,00000000
35890,80667.031,00000000
35900,79372.250,00000000
35910,80421.688,00000000
35920,78059.609,00000000
35930,79294.266,00000000
35940,77850.609,00000000
35950,78963.117,00000000
35960,77671.234,00000000
35970,79114.797,00000000
35980,77688.484,00000000
35990,79438.109,00000000
36000,77710.609,00000000
36010,79280.086,00000000
36020,77666.320,00000000
36030,79638.844,00000000
36040,77817.008,00000000
36050,79412.188,00000000
36060,77779.391,00000000
36070,79771.445,00000000
36080,77934.305,00000000
36090,79283.711,00000000
36100,77698.539,00000000
36110,79297.836,00000000
36120,77769.711,00000000
36130,79589.727,00000000
36140,77723.445,00000000
36150,79516.336,00000000
36160,77717.086,00000000
36170,79192.359,00000000
36180,77686.672,00000000
36190,79132.188,00000000
36200,77723.695,00000000
36210,79341.336,00000000
36220,83822.664,00000000
36230,82850.609,00000000
36240,79065.406,00000000
36250,79878.508,00000000
36260,78133.063,00000000
36270,79774.188,00000000
36280,78484.359,00000000
36290,79833.688,00000000
36300,78515.625,00000000
36310,79637.000,00000000
36320,77666.945,00000000
36330,79414.820,00000000
36340,77784.406,00000000
36350,79109.344,00000000
36360,77969.086,00000000
36370,79472.156,00000000
36380,77910.805,00000000
36390,79578.023,00000000
36400,78025.750,00000000
36410,79342.945,00000000
36420,78007.352,00000000
36430,79285.086,00000000
36440,77478.836,00000000
36450,79247.219,00000000
36460,77636.383,00000000
36470,78982.469,00000000
36480,77570.086,00000000
36490,79654.414,00000000
36500,77623.750,00000000
36510,78927.000,00000000
36520,77562.750,00000000
36530,79249.531,00000000
36540,77535.695,00000000
36550,79312.539,00000000
36560,77789.453,00000000
36570,79644.109,00000000
36580,77681.023,00000000
36590,79673.305,00000000
36600,77525.414,00000000
36610,79060.883,00000000
36620,77585.242,00000000
36630,79204.766,00000000
36640,77816.719,00000000
36650,79189.531,00000000
36660,77248.508,00000000
36670,79193.023,00000000
36680,77615.617,00000000
36690,79753.070,00000000
36700,77960.000,00000000
36710,79327.445,00000000
36720,83507.313,00000000
36730,82962.117,00000000
36740,78885.883,00000000
36750,78813.594,00000000
36760,77266.609,00000000
36770,78425.828,00000000
36780,77223.203,00000000
36790,78364.789,00000000
36800,76953.227,00000000
36810,78572.336,00000000
36820,76418.727,00000000
36830,79879.492,00000000
36840,77548.375,00000000
36850,80725.039,00000000
36860,77848.727,00000000
36870,81004.367,00000000
36880,77996.727,00000000
36890,80831.766,00000000
36900,78816.328,00000000
36910,80713.719,00000000
36920,77253.375,00000000
36930,79044.891,00000000
36940,76085.180,00000000
36950,78182.391,00000000
36960,75687.188,00000000
36970,78732.656,00000000
36980,77560.680,00000000
36990,78768.742,00000000
37000,77423.570,00000000
37010,79323.555,00000000
37020,77768.188,00000000
37030,79169.172,00000000
37040,77543.008,00000000
37050,78889.570,00000000
37060,77665.703,00000000
37070,78865.844,00000000
37080,77549.992,00000000
37090,78896.914,00000000
37100,77513.063,00000000
37110,79412.242,00000000
37120,78286.617,00000000
37130,79178.641,00000000
37140,77754.703,00000000
37150,79187.984,00000000
37160,77604.148,00000000
37170,79344.070,00000000
37180,77615.992,00000000
37190,79410.922,00000000
37200,77690.219,00000000
37210,79461.883,00000000
37220,83403.961,00000000
37230,82791.703,00000000
37240,79191.328,00000000
37250,79629.891,00000000
37260,77945.172,00000000
37270,79389.281,00000000
37280,77711.852,00000000
37290,79145.969,00000000
37300,77374.805,00000000
37310,78689.070,00000000
37320,77495.883,00000000
37330,79229.266,00000000
37340,78520.250,00000000
37350,79675.695,00000000
37360,77753.859,00000000
37370,79761.797,00000000
37380,78328.445,00000000
37390,79404.508,00000000
37400,77981.586,00000000
37410,79478.500,00000000
37420,77891.008,00000000
37430,79710.219,00000000
37440,77894.070,00000000
37450,79413.336,00000000
37460,77872.695,00000000
37470,79335.609,00000000
37480,77779.891,00000000
37490,79682.328,00000000
37500,78117.633,00000000
37510,79904.461,00000000
37520,78222.508,00000000
37530,79443.172,00000000
37540,77930.547,00000000
37550,80307.211,00000000
37560,77983.875,00000000
37570,79437.914,00000000
37580,77889.813,00000000
37590,79550.352,00000000
37600,77747.797,00000000
37610,78964.672,00000000
37620,77617.602,00000000
37630,79350.063,00000000
37640,77958.813,00000000
37650,79397.797,00000000
37660,77865.781,00000000
37670,79496.430,00000000
37680,77879.133,00000000
37690,79172.375,00000000
37700,77672.719,00000000
37710,79410.719,00000000
37720,83583.828,00000000
37730,83045.461,00000000
37740,79253.406,00000000
37750,80732.344,00000000
37760,78188.078,00000000
37770,79277.813,00000000
37780,77697.867,00000000
37790,78974.125,00000000
37800,77673.633,00000000
37810,78855.867,00000000
37820,78015.695,00000000
37830,80299.000,00000000
37840,79672.430,00000000
37850,81557.172,00000000
37860,80154.469,00000000
37870,81620.680,00000000
37880,79697.859,00000000
37890,78614.070,00000000
37900,75163.438,00000000
37910,76006.813,00000000
37920,74132.320,00000000
37930,79699.836,00000000
37940,78002.039,00000000
37950,79681.945,00000000
37960,77837.688,00000000
37970,79449.578,00000000
37980,77648.867,00000000
37990,79199.422,00000000
38000,78075.875,00000000
38010,79368.961,00000000
38020,77889.195,00000000
38030,79420.633,00000000
38040,77786.750,00000000
38050,78782.031,00000000
38060,77180.953,00000000
38070,78379.617,00000000
38080,77020.570,00000000
38090,78024.266,00000000
38100,77300.898,00000000
38110,78326.797,00000000
38120,77275.070,00000000
38130,79203.102,00000000
38140,77835.234,00000000
38150,79365.953,00000000
38160,77527.836,00000000
38170,79124.070,00000000
38180,77472.930,00000000
38190,79258.352,00000000
38200,77720.508,00000000
38210,78929.297,00000000
38220,83471.492,00000000
38230,82861.102,00000000
38240,78945.578,00000000
38250,79827.961,00000000
38260,78046.992,00000000
38270,79146.234,00000000
38280,77735.852,00000000
38290,79333.766,00000000
38300,78372.680,00000000
38310,79833.406,00000000
38320,78092.180,00000000
38330,79883.313,00000000
38340,78126.500,00000000
38350,79612.484,00000000
38360,77612.688,00000000
38370,79195.398,00000000
38380,77895.844,00000000
38390,79872.656,00000000
38400,78243.484,00000000
38410,79515.453,00000000
38420,77821.531,00000000
38430,79357.695,00000000
38440,75185.883,00000000
38450,74816.648,00000000
38460,72175.773,00000000
38470,77594.531,00000000
38480,77563.281,00000000
38490,79291.203,00000000
38500,77649.766,00000000
38510,79308.859,00000000
38520,77831.625,00000000
38530,79123.313,00000000
38540,77794.313,00000000
38550,79469.242,00000000
38560,77692.727,00000000
38570,79319.313,00000000
38580,77590.125,00000000
38590,79302.320,00000000
38600,77592.172,00000000
38610,79281.070,00000000
38620,77744.305,00000000
38630,79121.492,00000000
38640,77550.281,00000000
38650,79184.805,00000000
38660,78036.523,00000000
38670,78957.117,00000000
38680,77129.000,00000000
38690,78777.445,00000000
38700,77039.570,00000000
38710,78269.656,00000000
38720,82635.891,00000000
38730,82149.844,00000000
38740,79484.617,00000000
38750,81177.945,00000000
38760,79739.500,00000000
38770,81533.422,00000000
38780,80297.984,00000000
38790,81707.164,00000000
38800,80146.539,00000000
38810,81853.547,00000000
38820,80317.891,00000000
38830,81793.992,00000000
38840,80182.258,00000000
38850,80962.555,00000000
38860,78345.281,00000000
38870,80073.609,00000000
38880,78384.875,00000000
38890,79756.227,00000000
38900,78023.820,00000000
38910,79170.242,00000000
38920,77866.891,00000000
38930,79625.469,00000000
38940,77836.742,00000000
38950,79280.867,00000000
38960,77941.711,00000000
38970,79531.109,00000000
38980,74197.188,00000000
38990,74516.969,00000000
39000,71961.359,00000000
39010,73622.984,00000000
39020,72984.359,00000000
39030,73945.656,00000000
39040,73212.891,00000000
39050,73820.969,00000000
39060,73424.547,00000000
39070,73746.469,00000000
39080,73452.711,00000000
39090,73619.984,00000000
39100,73442.820,00000000
39110,73667.242,00000000
39120,73508.711,00000000
39130,73583.547,00000000
39140,73522.672,00000000
39150,73300.711,00000000
39160,73398.742,00000000
39170,73318.500,00000000
39180,73605.141,00000000
39190,74119.922,00000000
39200,73779.391,00000000
39210,73452.070,00000000
39220,79870.008,00000000
39230,76605.344,00000000
39240,74626.781,00000000
39250,74068.477,00000000
